Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1778730589,50,POST,POST /api/v1/surveys,2.000000,0.000000,10,12,12,13,16,18,27,27,27,27,27,48,0,11,14.729624104166632,6.953124999999005,54.96283299999938,272.7916666666667
1778730589,50,POST,STRESS POST /api/v1/gate/validate,82.000000,0.000000,3,4,4,4,5,6,8,28,46,46,46,1729,0,4,4.551565858877922,1.56529200000044,47.59291699999979,61.0
1778730589,50,,Aggregated,94.100000,2.600000,3,4,4,5,6,8,27,130,160,160,160,2002,48,4,6.677772208291663,1.56529200000044,204.54241699999986,66.63536463536464
1778730590,50,GET,GET /api/v1/analytics/campus-summary,1.300000,1.300000,8,8,10,13,19,19,19,19,19,19,19,27,27,9,16.37163274074047,3.868832999998517,122.3140840000001,120.0
1778730590,50,POST,POST /api/v1/auth/login,1.100000,1.100000,140,140,140,150,160,160,160,160,160,160,160,22,22,140.0,148.45749254545447,129.95062499999932,204.54241699999986,42.0
1778730590,50,POST,POST /api/v1/gate/validate,8.200000,0.000000,3,4,4,4,5,9,13,27,27,27,27,184,0,4,6.126491201086933,1.8755420000005074,52.61300000000002,61.0
1778730590,50,POST,POST /api/v1/surveys,2.000000,0.000000,10,12,12,13,16,27,27,27,27,27,27,48,0,11,14.729624104166632,6.953124999999005,54.96283299999938,272.7916666666667
1778730590,50,POST,STRESS POST /api/v1/gate/validate,82.100000,0.000000,3,4,4,4,5,6,8,28,46,46,46,1809,0,4,4.506147410171327,1.56529200000044,47.59291699999979,61.0
1778730590,50,,Aggregated,94.700000,2.400000,3,4,4,5,6,8,27,130,160,160,160,2090,49,4,6.552160728708097,1.56529200000044,204.54241699999986,66.42631578947369
1778730591,50,GET,GET /api/v1/analytics/campus-summary,1.200000,1.200000,8,10,13,13,19,19,19,19,19,19,19,27,27,9,16.37163274074047,3.868832999998517,122.3140840000001,120.0
1778730591,50,POST,POST /api/v1/auth/login,1.100000,1.100000,140,140,150,160,170,170,170,170,170,170,170,23,23,140.0,149.2844656956521,129.95062499999932,204.54241699999986,42.0
1778730591,50,POST,POST /api/v1/gate/validate,7.600000,0.000000,3,4,4,5,6,8,13,27,27,27,27,197,0,4,5.996967878172538,1.8712499999971044,52.61300000000002,61.0
